,label_column,label_value,count_samples_in_group,percentage_above_min_value,group
1397,CF,2001464,3,100.0,HIGH
1398,CF,2001489,11,100.0,HIGH
1399,CF,2001093,2,100.0,HIGH
1400,CF,2001490,2,100.0,HIGH
1401,CF,2001492,3,100.0,HIGH
1402,CF,2001493,3,100.0,HIGH
1403,CF,2001491,2,100.0,HIGH
1404,CF,2001494,1,100.0,HIGH
1405,CF,2001496,4,100.0,HIGH
1406,CF,2001581,2,100.0,HIGH
1407,CF,2001582,3,100.0,HIGH
1408,CF,2001583,2,100.0,HIGH
1409,CF,2001584,2,100.0,HIGH
1410,CF,2001585,1,100.0,HIGH
1411,CF,2001497,1,100.0,HIGH
1394,CF,2000749,1,100.0,HIGH
1393,CF,2001223,3,100.0,HIGH
1392,CF,2000744,1,100.0,HIGH
1382,CF,2001579,8,100.0,HIGH
1375,CF,2001479,8,100.0,HIGH
1376,CF,2001480,1,100.0,HIGH
1377,CF,2001481,1,100.0,HIGH
1378,CF,2001576,1,100.0,HIGH
1379,CF,2001577,1,100.0,HIGH
1380,CF,2000328,3,100.0,HIGH
1381,CF,2001578,1,100.0,HIGH
1383,CF,2001580,2,100.0,HIGH
1391,CF,2000272,1,100.0,HIGH
1384,CF,2001483,3,100.0,HIGH
1385,CF,2001484,1,100.0,HIGH
1386,CF,2001391,2,100.0,HIGH
1387,CF,2000660,1,100.0,HIGH
1388,CF,2001485,1,100.0,HIGH
1389,CF,2001486,2,100.0,HIGH
1390,CF,2001482,4,100.0,HIGH
1412,CF,2001586,1,100.0,HIGH
1413,CF,2001501,2,100.0,HIGH
1414,CF,2001500,2,100.0,HIGH
1443,CF,2001516,14,100.0,HIGH
1436,CF,2000722,1,100.0,HIGH
1437,CF,2000729,1,100.0,HIGH
1438,CF,2001514,1,100.0,HIGH
1439,CF,2000646,2,100.0,HIGH
1440,CF,2001515,1,100.0,HIGH
1441,CF,2000706,1,100.0,HIGH
1442,CF,2000267,1,100.0,HIGH
1444,CF,2001517,13,100.0,HIGH
1434,CF,2000787,2,100.0,HIGH
1445,CF,2001554,3,100.0,HIGH
1446,CF,2000855,1,100.0,HIGH
1447,CF,2001587,1,100.0,HIGH
1448,CF,2001588,1,100.0,HIGH
1449,CF,2001589,2,100.0,HIGH
1450,CF,2001590,1,100.0,HIGH
1451,CF,2001591,1,100.0,HIGH
1435,CF,2000792,2,100.0,HIGH
1433,CF,2001513,1,100.0,HIGH
1415,CF,2001502,2,100.0,HIGH
1423,CF,2000756,2,100.0,HIGH
1416,CF,2001503,2,100.0,HIGH
1417,CF,2001504,5,100.0,HIGH
1418,CF,2000850,1,100.0,HIGH
1419,CF,2001219,2,100.0,HIGH
1420,CF,2001505,2,100.0,HIGH
1421,CF,2001506,1,100.0,HIGH
1422,CF,2001507,2,100.0,HIGH
1424,CF,2001510,2,100.0,HIGH
1432,CF,2000741,2,100.0,HIGH
1425,CF,2000183,1,100.0,HIGH
1426,CF,2000214,1,100.0,HIGH
1427,CF,2000160,6,100.0,HIGH
1428,CF,2001127,1,100.0,HIGH
1429,CF,2000361,2,100.0,HIGH
1430,CF,2000496,2,100.0,HIGH
1431,CF,2000182,1,100.0,HIGH
1374,CF,2001478,8,100.0,HIGH
1372,CF,2000035,3,100.0,HIGH
1613,SF,3002872,2,100.0,HIGH
1371,CF,2000381,1,100.0,HIGH
1314,CF,2001438,1,100.0,HIGH
1315,CF,2001439,1,100.0,HIGH
1316,CF,2001441,3,100.0,HIGH
1317,CF,2001440,7,100.0,HIGH
1318,CF,2001443,1,100.0,HIGH
1319,CF,2001444,1,100.0,HIGH
1320,CF,2000200,10,100.0,HIGH
1321,CF,2000396,1,100.0,HIGH
1322,CF,2001445,1,100.0,HIGH
1323,CF,2001026,1,100.0,HIGH
1324,CF,2000656,1,100.0,HIGH
1325,CF,2000634,1,100.0,HIGH
1326,CF,2001572,2,100.0,HIGH
1327,CF,2001573,1,100.0,HIGH
1328,CF,2001574,1,100.0,HIGH
1329,CF,2001575,1,100.0,HIGH
1330,CF,2000206,1,100.0,HIGH
1313,CF,2000948,4,100.0,HIGH
1312,CF,2000889,1,100.0,HIGH
1311,CF,2001437,2,100.0,HIGH
1301,CF,2001434,1,100.0,HIGH
1294,CF,2001229,1,100.0,HIGH
1295,CF,2001196,1,100.0,HIGH
1296,CF,2000551,1,100.0,HIGH
1297,CF,2001432,2,100.0,HIGH
1298,CF,2001014,1,100.0,HIGH
1299,CF,2001433,2,100.0,HIGH
1300,CF,2001180,3,100.0,HIGH
1302,CF,2001435,2,100.0,HIGH
1310,CF,2001436,3,100.0,HIGH
1303,CF,2000379,1,100.0,HIGH
1304,CF,2001406,1,100.0,HIGH
1305,CF,2001407,2,100.0,HIGH
1306,CF,2000701,1,100.0,HIGH
1307,CF,2001408,2,100.0,HIGH
1308,CF,2000245,1,100.0,HIGH
1309,CF,2001409,19,100.0,HIGH
1331,CF,2001136,5,100.0,HIGH
1332,CF,2000927,1,100.0,HIGH
1333,CF,2001447,1,100.0,HIGH
1362,CF,2000319,1,100.0,HIGH
1355,CF,2000525,1,100.0,HIGH
1356,CF,2001498,1,100.0,HIGH
1357,CF,2001468,1,100.0,HIGH
1358,CF,2000177,1,100.0,HIGH
1359,CF,2001469,1,100.0,HIGH
1360,CF,2001470,2,100.0,HIGH
1361,CF,2001471,3,100.0,HIGH
1363,CF,2001472,1,100.0,HIGH
1353,CF,2001466,2,100.0,HIGH
1364,CF,2001473,2,100.0,HIGH
1365,CF,2000790,1,100.0,HIGH
1366,CF,2001036,1,100.0,HIGH
1367,CF,2000810,1,100.0,HIGH
1368,CF,2001474,1,100.0,HIGH
1369,CF,2001475,2,100.0,HIGH
1370,CF,2000167,1,100.0,HIGH
1354,CF,2001467,2,100.0,HIGH
1352,CF,2000828,2,100.0,HIGH
1334,CF,2001448,1,100.0,HIGH
1342,CF,2000018,2,100.0,HIGH
1335,CF,2001449,1,100.0,HIGH
1336,CF,2001450,2,100.0,HIGH
1337,CF,2000778,2,100.0,HIGH
1338,CF,2000679,1,100.0,HIGH
1339,CF,2000877,1,100.0,HIGH
1340,CF,2001451,1,100.0,HIGH
1341,CF,2001083,5,100.0,HIGH
1343,CF,2001158,2,100.0,HIGH
1351,CF,2001459,2,100.0,HIGH
1344,CF,2001253,1,100.0,HIGH
1345,CF,2001453,1,100.0,HIGH
1346,CF,2001456,1,100.0,HIGH
1347,CF,2000243,1,100.0,HIGH
1348,CF,2001457,2,100.0,HIGH
1349,CF,2000225,1,100.0,HIGH
1350,CF,2001458,1,100.0,HIGH
1452,CF,2001592,1,100.0,HIGH
1453,CF,2001593,1,100.0,HIGH
1454,CF,2001594,1,100.0,HIGH
1455,CF,2001595,1,100.0,HIGH
1556,CF,2001629,2,100.0,HIGH
1557,CF,2001631,1,100.0,HIGH
1558,CF,2001632,1,100.0,HIGH
1559,CF,2001633,21,100.0,HIGH
1560,CF,2000818,1,100.0,HIGH
1561,CF,2001563,3,100.0,HIGH
1562,CF,2000203,2,100.0,HIGH
1563,CF,2001509,3,100.0,HIGH
1564,CF,2000162,2,100.0,HIGH
1565,CF,2001250,1,100.0,HIGH
1566,CF,2001246,1,100.0,HIGH
1567,CF,2001634,1,100.0,HIGH
1568,CF,2001635,1,100.0,HIGH
1569,CF,2001636,4,100.0,HIGH
1570,CF,2001564,1,100.0,HIGH
1571,CF,2001565,3,100.0,HIGH
1572,CF,2001566,4,100.0,HIGH
1555,CF,2001628,1,100.0,HIGH
1554,CF,2001627,1,100.0,HIGH
1553,CF,2001213,1,100.0,HIGH
1543,CF,2000218,1,100.0,HIGH
1536,CF,2001619,1,100.0,HIGH
1537,CF,2001620,1,100.0,HIGH
1538,CF,2001217,1,100.0,HIGH
1539,CF,2001197,1,100.0,HIGH
1540,CF,2001621,2,100.0,HIGH
1541,CF,2001622,1,100.0,HIGH
1542,CF,2001003,1,100.0,HIGH
1544,CF,2000935,1,100.0,HIGH
1552,CF,2001626,1,100.0,HIGH
1545,CF,2000667,1,100.0,HIGH
1546,CF,2001211,5,100.0,HIGH
1547,CF,2001084,1,100.0,HIGH
1548,CF,2001623,4,100.0,HIGH
1549,CF,2001241,1,100.0,HIGH
1550,CF,2001624,2,100.0,HIGH
1551,CF,2001625,1,100.0,HIGH
1573,CF,2001567,11,100.0,HIGH
1574,CF,2001512,1,100.0,HIGH
1575,CF,2001571,1,100.0,HIGH
1604,SF,3000539,37,100.0,HIGH
1597,SF,3000954,353,100.0,HIGH
1598,SF,3001067,57,100.0,HIGH
1599,SF,3000053,84,100.0,HIGH
1600,SF,3000430,40,100.0,HIGH
1601,SF,3000068,227,100.0,HIGH
1602,SF,3001706,40,100.0,HIGH
1603,SF,3001320,136,100.0,HIGH
1605,SF,3002190,23,100.0,HIGH
1595,SF,3000388,121,100.0,HIGH
1606,SF,3001390,45,100.0,HIGH
1607,SF,3000216,102,100.0,HIGH
1608,SF,3001756,26,100.0,HIGH
1609,SF,3002871,1,100.0,HIGH
1610,SF,3002873,3,100.0,HIGH
1611,SF,3001733,58,100.0,HIGH
1612,SF,3000451,20,100.0,HIGH
1596,SF,3001808,166,100.0,HIGH
1594,SF,3001272,85,100.0,HIGH
1576,CF,2001637,3,100.0,HIGH
1584,CF,2001645,1,100.0,HIGH
1577,CF,2001638,5,100.0,HIGH
1578,CF,2001639,2,100.0,HIGH
1579,CF,2001549,1,100.0,HIGH
1580,CF,2001641,1,100.0,HIGH
1581,CF,2001642,9,100.0,HIGH
1582,CF,2001643,8,100.0,HIGH
1583,CF,2001644,2,100.0,HIGH
1585,CF,2001646,1,100.0,HIGH
1593,SF,3001572,68,100.0,HIGH
1586,CF,2001647,1,100.0,HIGH
1587,CF,2001648,2,100.0,HIGH
1588,SF,3002300,5,100.0,HIGH
1589,SF,3001746,40,100.0,HIGH
1590,SF,3001156,152,100.0,HIGH
1591,SF,3000473,130,100.0,HIGH
1592,SF,3001255,50,100.0,HIGH
1535,CF,2001618,2,100.0,HIGH
1534,CF,2000633,1,100.0,HIGH
1533,CF,2001617,1,100.0,HIGH
1483,CF,2001546,1,100.0,HIGH
1476,CF,2001081,1,100.0,HIGH
1477,CF,2001531,3,100.0,HIGH
1478,CF,2001530,1,100.0,HIGH
1479,CF,2001543,1,100.0,HIGH
1480,CF,2001544,1,100.0,HIGH
1481,CF,2001533,2,100.0,HIGH
1482,CF,2001545,1,100.0,HIGH
1484,CF,2001547,1,100.0,HIGH
1474,CF,2001011,1,100.0,HIGH
1485,CF,2001535,10,100.0,HIGH
1486,CF,2001601,2,100.0,HIGH
1487,CF,2001548,3,100.0,HIGH
1488,CF,2000541,1,100.0,HIGH
1489,CF,2001602,1,100.0,HIGH
1490,CF,2001603,1,100.0,HIGH
1491,CF,2001604,1,100.0,HIGH
1475,CF,2001529,1,100.0,HIGH
1473,CF,2001037,2,100.0,HIGH
1493,CF,2001536,1,100.0,HIGH
1463,CF,2001519,2,100.0,HIGH
1456,CF,2001596,1,100.0,HIGH
1457,CF,2001597,1,100.0,HIGH
1458,CF,2001598,1,100.0,HIGH
1459,CF,2001218,1,100.0,HIGH
1460,CF,2001599,1,100.0,HIGH
1461,CF,2001600,1,100.0,HIGH
1462,CF,2001518,3,100.0,HIGH
1464,CF,2001520,2,100.0,HIGH
1472,CF,2001528,3,100.0,HIGH
1465,CF,2001521,1,100.0,HIGH
1466,CF,2001522,1,100.0,HIGH
1467,CF,2001523,4,100.0,HIGH
1468,CF,2001524,2,100.0,HIGH
1469,CF,2001525,2,100.0,HIGH
1470,CF,2001526,1,100.0,HIGH
1471,CF,2001527,1,100.0,HIGH
1492,CF,2001550,3,100.0,HIGH
1494,CF,2001537,1,100.0,HIGH
1532,CF,2001616,1,100.0,HIGH
1523,CF,2000240,1,100.0,HIGH
1516,CF,2001559,1,100.0,HIGH
1517,CF,2000788,1,100.0,HIGH
1518,CF,2000847,1,100.0,HIGH
1519,CF,2001155,7,100.0,HIGH
1520,CF,2001534,2,100.0,HIGH
1521,CF,2001609,3,100.0,HIGH
1522,CF,2001610,1,100.0,HIGH
1524,CF,2001611,1,100.0,HIGH
1514,CF,2001558,5,100.0,HIGH
1525,CF,2001613,1,100.0,HIGH
1526,CF,2001612,4,100.0,HIGH
1527,CF,2001614,1,100.0,HIGH
1528,CF,2000872,1,100.0,HIGH
1529,CF,2001615,1,100.0,HIGH
1530,CF,2000991,1,100.0,HIGH
1531,CF,2000179,1,100.0,HIGH
1515,CF,2000290,1,100.0,HIGH
1513,CF,2001555,1,100.0,HIGH
1495,CF,2001605,1,100.0,HIGH
1503,CF,2001541,1,100.0,HIGH
1496,CF,2001606,1,100.0,HIGH
1497,CF,2001538,1,100.0,HIGH
1498,CF,2001607,1,100.0,HIGH
1499,CF,2001539,1,100.0,HIGH
1500,CF,2001009,1,100.0,HIGH
1501,CF,2001552,2,100.0,HIGH
1502,CF,2001540,1,100.0,HIGH
1504,CF,2001608,1,100.0,HIGH
1512,CF,2001557,3,100.0,HIGH
1505,CF,2001542,1,100.0,HIGH
1506,CF,2001234,1,100.0,HIGH
1507,CF,2001189,3,100.0,HIGH
1508,CF,2001553,1,100.0,HIGH
1509,CF,2000482,1,100.0,HIGH
1510,CF,2000812,1,100.0,HIGH
1511,CF,2001556,1,100.0,HIGH
1937,SF,3000760,3,100.0,HIGH
1938,SF,3000917,7,100.0,HIGH
1939,SF,3001634,16,100.0,HIGH
2343,SF,3002182,2,100.0,HIGH
2365,SF,3001235,69,100.0,HIGH
2366,SF,3002196,5,100.0,HIGH
2367,SF,3002194,1,100.0,HIGH
2368,SF,3002195,6,100.0,HIGH
2369,SF,3002197,2,100.0,HIGH
2370,SF,3000141,1,100.0,HIGH
2371,SF,3002198,5,100.0,HIGH
2372,SF,3002199,1,100.0,HIGH
2373,SF,3002201,3,100.0,HIGH
2374,SF,3002202,1,100.0,HIGH
2375,SF,3000075,3,100.0,HIGH
2376,SF,3002205,4,100.0,HIGH
2377,SF,3002208,4,100.0,HIGH
2378,SF,3000144,1,100.0,HIGH
2379,SF,3000518,10,100.0,HIGH
2380,SF,3000364,2,100.0,HIGH
2381,SF,3002207,5,100.0,HIGH
2364,SF,3001163,23,100.0,HIGH
2363,SF,3000137,46,100.0,HIGH
2362,SF,3000339,4,100.0,HIGH
2352,SF,3002186,2,100.0,HIGH
2345,SF,3002183,2,100.0,HIGH
2346,SF,3002031,4,100.0,HIGH
2347,SF,3000037,2,100.0,HIGH
2348,SF,3000081,9,100.0,HIGH
2349,SF,3002184,10,100.0,HIGH
2350,SF,3002185,4,100.0,HIGH
2351,SF,3000738,78,100.0,HIGH
2353,SF,3002187,1,100.0,HIGH
2361,SF,3002193,2,100.0,HIGH
2354,SF,3002188,4,100.0,HIGH
2355,SF,3002189,1,100.0,HIGH
2356,SF,3000133,17,100.0,HIGH
2357,SF,3000802,18,100.0,HIGH
2358,SF,3002191,2,100.0,HIGH
2359,SF,3002192,1,100.0,HIGH
2360,SF,3000136,2,100.0,HIGH
2382,SF,3000107,7,100.0,HIGH
2383,SF,3001632,5,100.0,HIGH
2384,SF,3000082,3,100.0,HIGH
2413,SF,3002220,5,100.0,HIGH
2406,SF,3000078,5,100.0,HIGH
2407,SF,3001138,33,100.0,HIGH
2408,SF,3000061,36,100.0,HIGH
2409,SF,3002218,1,100.0,HIGH
2410,SF,3002219,1,100.0,HIGH
2411,SF,3000941,16,100.0,HIGH
2412,SF,3001147,5,100.0,HIGH
2414,SF,3000674,6,100.0,HIGH
2404,SF,3001936,14,100.0,HIGH
2415,SF,3002221,8,100.0,HIGH
2416,SF,3002222,11,100.0,HIGH
2417,SF,3000478,3,100.0,HIGH
2418,SF,3000073,19,100.0,HIGH
2419,SF,3000550,6,100.0,HIGH
2420,SF,3002223,8,100.0,HIGH
2421,SF,3000124,1,100.0,HIGH
2405,SF,3002217,3,100.0,HIGH
2403,SF,3002216,1,100.0,HIGH
2385,SF,3001084,4,100.0,HIGH
2393,SF,3002212,2,100.0,HIGH
2386,SF,3001578,4,100.0,HIGH
2387,SF,3002211,1,100.0,HIGH
2388,SF,3002210,16,100.0,HIGH
2389,SF,3002209,3,100.0,HIGH
2390,SF,3001750,14,100.0,HIGH
2391,SF,3000774,10,100.0,HIGH
2392,SF,3001945,7,100.0,HIGH
2394,SF,3002213,1,100.0,HIGH
2402,SF,3001055,2,100.0,HIGH
2395,SF,3000648,29,100.0,HIGH
2396,SF,3001704,4,100.0,HIGH
2397,SF,3000146,6,100.0,HIGH
2398,SF,3001933,4,100.0,HIGH
2399,SF,3001865,6,100.0,HIGH
2400,SF,3002215,4,100.0,HIGH
2401,SF,3000662,65,100.0,HIGH
2344,SF,3000192,11,100.0,HIGH
2342,SF,3002181,3,100.0,HIGH
2262,SF,3000123,46,100.0,HIGH
2341,SF,3002043,3,100.0,HIGH
2284,SF,3000945,5,100.0,HIGH
2285,SF,3002145,5,100.0,HIGH
2286,SF,3002146,2,100.0,HIGH
2287,SF,3002147,1,100.0,HIGH
2288,SF,3001444,2,100.0,HIGH
2289,SF,3002148,4,100.0,HIGH
2290,SF,3002149,1,100.0,HIGH
2291,SF,3000160,71,100.0,HIGH
2292,SF,3000753,7,100.0,HIGH
2293,SF,3000108,5,100.0,HIGH
2294,SF,3002155,10,100.0,HIGH
2295,SF,3002151,7,100.0,HIGH
2296,SF,3000115,2,100.0,HIGH
2297,SF,3002156,14,100.0,HIGH
2298,SF,3001459,40,100.0,HIGH
2299,SF,3002152,10,100.0,HIGH
2300,SF,3000079,2,100.0,HIGH
2283,SF,3002144,1,100.0,HIGH
2282,SF,3002143,10,100.0,HIGH
2281,SF,3001542,7,100.0,HIGH
2271,SF,3000128,6,100.0,HIGH
2264,SF,3002134,4,100.0,HIGH
2265,SF,3002135,1,100.0,HIGH
2266,SF,3000404,49,100.0,HIGH
2267,SF,3001269,14,100.0,HIGH
2268,SF,3002136,5,100.0,HIGH
2269,SF,3002137,3,100.0,HIGH
2270,SF,3002138,11,100.0,HIGH
2272,SF,3000099,19,100.0,HIGH
2280,SF,3002140,1,100.0,HIGH
2273,SF,3001398,3,100.0,HIGH
2274,SF,3001499,10,100.0,HIGH
2275,SF,3000613,4,100.0,HIGH
2276,SF,3002139,4,100.0,HIGH
2277,SF,3001408,19,100.0,HIGH
2278,SF,3002141,3,100.0,HIGH
2279,SF,3002142,3,100.0,HIGH
2301,SF,3001462,6,100.0,HIGH
2302,SF,3002153,9,100.0,HIGH
2303,SF,3000129,51,100.0,HIGH
2332,SF,3000643,40,100.0,HIGH
2325,SF,3000142,13,100.0,HIGH
2326,SF,3001734,3,100.0,HIGH
2327,SF,3002175,4,100.0,HIGH
2328,SF,3002173,1,100.0,HIGH
2329,SF,3000097,28,100.0,HIGH
2330,SF,3002176,7,100.0,HIGH
2331,SF,3000152,4,100.0,HIGH
2333,SF,3001880,35,100.0,HIGH
2323,SF,3002171,2,100.0,HIGH
2334,SF,3000383,15,100.0,HIGH
2335,SF,3002177,9,100.0,HIGH
2336,SF,3002178,3,100.0,HIGH
2337,SF,3002180,3,100.0,HIGH
2338,SF,3002179,1,100.0,HIGH
2339,SF,3001496,19,100.0,HIGH
2340,SF,3000976,6,100.0,HIGH
2324,SF,3002172,1,100.0,HIGH
2322,SF,3000109,2,100.0,HIGH
2304,SF,3002154,13,100.0,HIGH
2312,SF,3001027,13,100.0,HIGH
2305,SF,3002160,6,100.0,HIGH
2306,SF,3002161,11,100.0,HIGH
2307,SF,3001006,22,100.0,HIGH
2308,SF,3000063,3,100.0,HIGH
2309,SF,3002163,3,100.0,HIGH
2310,SF,3000067,7,100.0,HIGH
2311,SF,3002165,6,100.0,HIGH
2313,SF,3001764,6,100.0,HIGH
2321,SF,3002067,32,100.0,HIGH
2314,SF,3000119,53,100.0,HIGH
2315,SF,3000683,8,100.0,HIGH
2316,SF,3002167,7,100.0,HIGH
2317,SF,3000130,3,100.0,HIGH
2318,SF,3002168,7,100.0,HIGH
2319,SF,3002169,3,100.0,HIGH
2320,SF,3002170,4,100.0,HIGH
2422,SF,3000127,5,100.0,HIGH
2423,SF,3001033,10,100.0,HIGH
2424,SF,3002226,3,100.0,HIGH
2425,SF,3002229,1,100.0,HIGH
2526,SF,3001421,5,100.0,HIGH
2527,SF,3002289,1,100.0,HIGH
2528,SF,3001753,3,100.0,HIGH
2529,SF,3002290,1,100.0,HIGH
2530,SF,3000167,3,100.0,HIGH
2531,SF,3000169,3,100.0,HIGH
2532,SF,3001316,4,100.0,HIGH
2533,SF,3002451,35,100.0,HIGH
2534,SF,3001296,9,100.0,HIGH
2535,SF,3001513,6,100.0,HIGH
2536,SF,3001645,14,100.0,HIGH
2537,SF,3001256,2,100.0,HIGH
2538,SF,3000366,12,100.0,HIGH
2539,SF,3001297,5,100.0,HIGH
2540,SF,3000996,6,100.0,HIGH
2541,SF,3001606,8,100.0,HIGH
2542,SF,3001792,3,100.0,HIGH
2525,SF,3001579,2,100.0,HIGH
2524,SF,3002288,1,100.0,HIGH
2523,SF,3000913,30,100.0,HIGH
2513,SF,3001041,30,100.0,HIGH
2506,SF,3000301,1,100.0,HIGH
2507,SF,3002056,4,100.0,HIGH
2508,SF,3002284,3,100.0,HIGH
2509,SF,3000538,10,100.0,HIGH
2510,SF,3000851,4,100.0,HIGH
2511,SF,3000966,7,100.0,HIGH
2512,SF,3002285,2,100.0,HIGH
2514,SF,3000221,1,100.0,HIGH
2522,SF,3000165,22,100.0,HIGH
2515,SF,3002286,2,100.0,HIGH
2516,SF,3000335,7,100.0,HIGH
2517,SF,3002021,187,100.0,HIGH
2518,SF,3000236,3,100.0,HIGH
2519,SF,3001381,5,100.0,HIGH
2520,SF,3000163,31,100.0,HIGH
2521,SF,3002023,7,100.0,HIGH
2543,SF,3001240,18,100.0,HIGH
2544,SF,3002512,3,100.0,HIGH
2545,SF,3000985,27,100.0,HIGH
2574,SF,3002046,8,100.0,HIGH
2567,SF,3000635,5,100.0,HIGH
2568,SF,3000520,5,100.0,HIGH
2569,SF,3002064,4,100.0,HIGH
2570,SF,3002062,4,100.0,HIGH
2571,SF,3001627,2,100.0,HIGH
2572,SF,3001412,9,100.0,HIGH
2573,SF,3002044,10,100.0,HIGH
2575,SF,3001681,31,100.0,HIGH
2565,SF,3000273,16,100.0,HIGH
2576,SF,3001407,9,100.0,HIGH
2577,SF,3002066,2,100.0,HIGH
2578,SF,3002057,6,100.0,HIGH
2579,SF,3000242,3,100.0,HIGH
2580,SF,3000771,2,100.0,HIGH
2581,SF,3001775,15,100.0,HIGH
2582,SF,3002051,2,100.0,HIGH
2566,SF,3002055,6,100.0,HIGH
2564,SF,3001495,4,100.0,HIGH
2546,SF,3001294,6,100.0,HIGH
2554,SF,3000848,11,100.0,HIGH
2547,SF,3000207,7,100.0,HIGH
2548,SF,3001881,6,100.0,HIGH
2549,SF,3001953,3,100.0,HIGH
2550,SF,3000678,38,100.0,HIGH
2551,SF,3001466,2,100.0,HIGH
2552,SF,3000545,66,100.0,HIGH
2553,SF,3000321,42,100.0,HIGH
2555,SF,3002068,3,100.0,HIGH
2563,SF,3001093,12,100.0,HIGH
2556,SF,3001840,7,100.0,HIGH
2557,SF,3000903,8,100.0,HIGH
2558,SF,3000511,4,100.0,HIGH
2559,SF,3000614,3,100.0,HIGH
2560,SF,3000549,6,100.0,HIGH
2561,SF,3000816,29,100.0,HIGH
2562,SF,3000527,10,100.0,HIGH
2505,SF,3001463,2,100.0,HIGH
2504,SF,3001964,14,100.0,HIGH
2503,SF,3002283,1,100.0,HIGH
2453,SF,3002245,1,100.0,HIGH
2446,SF,3002240,3,100.0,HIGH
2447,SF,3002241,1,100.0,HIGH
2448,SF,3000148,12,100.0,HIGH
2449,SF,3002262,1,100.0,HIGH
2450,SF,3002244,1,100.0,HIGH
2451,SF,3002242,1,100.0,HIGH
2452,SF,3002263,4,100.0,HIGH
2454,SF,3002246,3,100.0,HIGH
2444,SF,3002238,2,100.0,HIGH
2455,SF,3002264,1,100.0,HIGH
2456,SF,3002265,2,100.0,HIGH
2457,SF,3000299,9,100.0,HIGH
2458,SF,3000798,19,100.0,HIGH
2459,SF,3002247,4,100.0,HIGH
2460,SF,3002266,1,100.0,HIGH
2461,SF,3002248,4,100.0,HIGH
2445,SF,3002239,2,100.0,HIGH
2443,SF,3002243,5,100.0,HIGH
2463,SF,3000162,19,100.0,HIGH
2433,SF,3002233,2,100.0,HIGH
2426,SF,3002227,1,100.0,HIGH
2427,SF,3002228,1,100.0,HIGH
2428,SF,3002230,1,100.0,HIGH
2429,SF,3002225,1,100.0,HIGH
2430,SF,3002231,2,100.0,HIGH
2431,SF,3002232,2,100.0,HIGH
2432,SF,3001605,3,100.0,HIGH
2434,SF,3002234,5,100.0,HIGH
2442,SF,3002261,2,100.0,HIGH
2435,SF,3002235,2,100.0,HIGH
2436,SF,3000189,15,100.0,HIGH
2437,SF,3000150,4,100.0,HIGH
2438,SF,3002236,1,100.0,HIGH
2439,SF,3001856,10,100.0,HIGH
2440,SF,3002702,15,100.0,HIGH
2441,SF,3002237,3,100.0,HIGH
2462,SF,3002267,1,100.0,HIGH
2464,SF,3002268,19,100.0,HIGH
2502,SF,3001193,13,100.0,HIGH
2493,SF,3002276,8,100.0,HIGH
2486,SF,3002273,1,100.0,HIGH
2487,SF,3002259,2,100.0,HIGH
2488,SF,3000164,33,100.0,HIGH
2489,SF,3002260,2,100.0,HIGH
2490,SF,3001723,5,100.0,HIGH
2491,SF,3002275,1,100.0,HIGH
2492,SF,3002274,2,100.0,HIGH
2494,SF,3001914,5,100.0,HIGH
2484,SF,3000708,6,100.0,HIGH
2495,SF,3002277,3,100.0,HIGH
2496,SF,3002278,2,100.0,HIGH
2497,SF,3001465,13,100.0,HIGH
2498,SF,3002279,9,100.0,HIGH
2499,SF,3000932,3,100.0,HIGH
2500,SF,3001656,8,100.0,HIGH
2501,SF,3000500,3,100.0,HIGH
2485,SF,3002257,3,100.0,HIGH
2483,SF,3001274,10,100.0,HIGH
2465,SF,3000156,13,100.0,HIGH
2473,SF,3002253,2,100.0,HIGH
2466,SF,3002249,4,100.0,HIGH
2467,SF,3001778,29,100.0,HIGH
2468,SF,3002269,2,100.0,HIGH
2469,SF,3002250,2,100.0,HIGH
2470,SF,3002251,7,100.0,HIGH
2471,SF,3002270,2,100.0,HIGH
2472,SF,3002252,4,100.0,HIGH
2474,SF,3000151,2,100.0,HIGH
2482,SF,3002255,13,100.0,HIGH
2475,SF,3000597,2,100.0,HIGH
2476,SF,3002271,2,100.0,HIGH
2477,SF,3002254,4,100.0,HIGH
2478,SF,3000646,13,100.0,HIGH
2479,SF,3002272,8,100.0,HIGH
2480,SF,3000390,10,100.0,HIGH
2481,SF,3002256,3,100.0,HIGH
2263,SF,3002133,2,100.0,HIGH
2261,SF,3002132,3,100.0,HIGH
1940,SF,3001814,7,100.0,HIGH
2020,SF,3000023,14,100.0,HIGH
2042,SF,3001122,57,100.0,HIGH
2043,SF,3001132,25,100.0,HIGH
2044,SF,3000586,6,100.0,HIGH
2045,SF,3001727,15,100.0,HIGH
2046,SF,3002639,2,100.0,HIGH
2047,SF,3000809,9,100.0,HIGH
2048,SF,3000435,2,100.0,HIGH
2049,SF,3001810,19,100.0,HIGH
2050,SF,3000166,15,100.0,HIGH
2051,SF,3002164,14,100.0,HIGH
2052,SF,3001141,3,100.0,HIGH
2053,SF,3001024,15,100.0,HIGH
2054,SF,3001804,45,100.0,HIGH
2055,SF,3001052,7,100.0,HIGH
2056,SF,3000386,4,100.0,HIGH
2057,SF,3000324,6,100.0,HIGH
2058,SF,3001852,6,100.0,HIGH
2041,SF,3002375,2,100.0,HIGH
2040,SF,3001143,2,100.0,HIGH
2039,SF,3001655,19,100.0,HIGH
2029,SF,3000963,13,100.0,HIGH
